Date,humidity,pressure,temperature,wind_direction,wind_speed,weather_desc_cat_var
2016-11-05,49.5,1024.0,280.93,310.0,2.5,2.0
2016-11-06,62.0,1022.0,283.72,306.5,3.5,2.0
2016-11-07,48.5,1030.0,279.985,310.0,2.0,2.0
2016-11-08,62.0,1024.0,278.69,290.0,1.0,2.0
2016-11-09,78.5,1011.0,283.875,280.0,2.0,2.0
2016-11-10,65.0,1015.0,282.235,335.0,3.0,2.0
2016-11-11,51.5,1007.0,283.5,280.0,4.0,2.0
2016-11-12,38.0,1024.0,278.83000000000004,335.0,3.0,2.0
2016-11-13,44.0,1022.0,277.65999999999997,270.0,2.5,2.0
2016-11-14,35.0,1018.0,280.35,239.0,2.0,2.0
2016-11-15,84.0,1013.0,282.695,171.0,2.0,3.0
2016-11-16,70.0,1008.0,281.495,260.0,3.0,2.0
2016-11-17,64.0,1015.0,283.48,318.0,4.0,1.0
2016-11-18,70.0,1019.0,281.31,331.0,2.0,2.0
2016-11-19,71.0,1016.0,282.53,56.0,2.0,2.0
2016-11-20,75.5,1002.0,276.525,270.0,6.0,3.5
2016-11-21,45.5,1004.0,276.03,280.0,9.0,4.0
2016-11-22,44.0,1015.0,276.38,310.0,7.0,1.0
2016-11-23,55.0,1024.0,275.84,320.0,3.0,3.0
2016-11-24,56.5,1026.0,277.43,92.0,2.0,2.5
2016-11-25,81.0,1023.0,279.795,305.0,1.5,3.0
2016-11-26,81.0,1020.0,280.89,320.0,1.5,3.0
2016-11-27,85.5,1019.0,278.3,310.0,3.0,2.5
2016-11-28,69.0,1021.0,276.745,280.5,2.0,2.0
2016-11-29,81.5,1018.0,282.405,170.0,3.0,3.0
2016-11-30,93.0,1012.5,285.34000000000003,176.0,2.0,3.0
2016-12-01,90.0,1004.5,284.3,280.0,5.0,1.0
2016-12-02,56.0,1012.0,279.41999999999996,280.0,4.5,1.0
2016-12-03,52.0,1016.5,279.94,310.0,5.0,1.0
2016-12-04,48.0,1022.5,278.70979708699997,330.0,4.0,1.0
2016-12-05,80.0,1017.0,276.735,232.5,2.0,3.0
2016-12-06,86.5,1019.5,275.73,195.0,2.0,3.0
2016-12-07,86.0,1015.0,277.27,60.0,3.0,3.5
2016-12-08,80.0,1016.0,276.685,273.0,2.5,3.0
2016-12-09,47.0,1019.0,274.48,290.0,5.5,1.0
2016-12-10,63.0,1028.0,271.82,295.0,3.0,2.0
2016-12-11,63.0,1032.0,270.525,273.0,2.0,3.0
2016-12-12,89.5,1012.5,275.12,205.5,2.0,3.0
2016-12-13,69.0,1020.0,275.87,270.0,3.0,1.5
2016-12-14,62.0,1016.0,275.80499999999995,280.0,2.5,1.0
2016-12-15,43.5,1013.5,270.815,290.0,6.0,2.0
2016-12-16,45.0,1028.0,265.63,280.0,5.0,2.0
2016-12-17,86.0,1021.0,269.47,210.0,2.0,3.0
2016-12-18,99.0,1011.5,277.6,215.5,4.0,3.0
2016-12-19,47.0,1038.5,270.45,340.0,4.5,2.0
2016-12-20,50.5,1037.0,268.06500000000005,30.0,2.0,2.0
2016-12-21,61.0,1022.0,270.83000000000004,270.0,3.0,2.0
2016-12-22,57.5,1018.0,274.225,231.0,2.0,1.0
2016-12-23,55.0,1028.5,277.26,294.5,3.0,1.0
2016-12-24,72.0,1025.0,276.595,224.0,3.0,3.0
2016-12-25,69.5,1028.5,279.11,315.0,2.0,2.5
2016-12-26,65.5,1039.0,274.78499999999997,55.0,2.5,1.0
2016-12-27,82.0,1011.5,284.99,250.0,5.0,3.0
2016-12-28,55.5,1017.5,276.69,310.0,2.5,1.0
2016-12-29,86.0,1015.0,273.895,166.5,3.0,1.5
2016-12-30,69.0,1002.0,275.325,270.0,5.0,2.0
2016-12-31,55.0,1017.0,273.85,252.0,4.0,1.0
2017-01-01,45.0,1016.5,279.17499999999995,275.0,2.5,1.0
2017-01-02,82.0,1031.0,274.66499999999996,62.5,2.0,2.5
2017-01-03,93.0,1019.5,276.805,50.0,5.0,4.0
2017-01-04,87.0,999.0,278.90999999999997,270.0,4.0,3.0
2017-01-05,42.0,1013.5,272.3,290.0,6.0,2.0
2017-01-06,68.0,1015.5,271.955,299.5,2.0,2.5
2017-01-07,57.0,1024.5,268.105,195.0,3.0,1.5
2017-01-08,57.0,1025.0,266.455,310.0,5.0,3.0
2017-01-09,52.5,1039.0,264.99,293.5,3.0,1.0
2017-01-10,74.0,1038.0,265.405,200.0,2.0,1.0
2017-01-11,80.0,1025.0,278.83,220.0,3.0,1.5
2017-01-12,84.5,1019.0,283.68,230.0,3.0,3.0
2017-01-13,59.0,1024.5,283.975,315.0,3.5,1.0
2017-01-14,79.0,1039.0,271.925,102.0,2.0,2.0
2017-01-15,86.0,1027.5,271.855,305.0,2.0,3.0
2017-01-16,73.0,1030.5,271.29,235.0,2.0,3.0
2017-01-17,64.0,1024.0,276.41499999999996,210.0,2.0,3.0
2017-01-18,93.0,1014.0,276.44,55.0,3.0,3.0
2017-01-19,86.0,1017.0,277.005,320.0,2.0,3.0
2017-01-20,92.0,1017.0,277.5,65.5,1.0,3.0
2017-01-21,93.0,1013.0,278.51,215.0,2.0,3.0
2017-01-22,93.0,1007.0,280.0,75.0,2.0,-99.0
2017-01-23,81.0,1009.0,278.57,80.0,7.5,3.0
2017-01-24,93.0,1000.5,275.92,45.0,6.0,4.0
2017-01-25,97.0,1007.0,277.0245,313.0,6.0,2.0
2017-01-26,76.0,997.5,279.185,203.0,2.0,3.0
2017-01-27,51.5,1003.0,278.265,270.0,6.5,1.0
2017-01-28,59.0,1004.5,275.48,260.0,5.0,1.0
2017-01-29,57.0,1006.0,275.145,250.0,3.0,1.0
2017-01-30,54.0,1008.0,273.185,310.0,2.0,1.0
2017-01-31,79.5,1014.0,270.86,186.0,2.0,1.0
2017-02-01,86.0,1012.5,273.96500000000003,260.0,3.5,3.0
2017-02-02,56.0,1018.0,276.125,290.0,4.0,1.0
2017-02-03,49.5,1023.0,271.9,293.5,3.0,1.0
2017-02-04,46.0,1026.0,270.475,295.0,4.0,1.5
2017-02-05,51.0,1020.0,271.83500000000004,240.0,3.0,1.0
2017-02-06,42.5,1018.0,277.23,275.0,3.0,1.0
2017-02-07,90.0,1014.0,275.95,130.5,3.0,3.0
2017-02-08,93.0,1003.5,276.395,192.5,4.0,1.0
2017-02-09,62.0,1003.5,272.145,180.0,6.0,1.0
2017-02-10,48.0,1022.5,266.725,280.0,5.0,5.0
2017-02-11,68.5,1015.0,272.96000000000004,216.0,3.0,1.0
2017-02-12,92.0,1018.0,274.315,54.0,3.0,3.0
2017-02-13,74.0,1006.0,274.71500000000003,305.0,6.0,3.5
2017-02-14,100.0,1024.0,271.242,282.0,3.0,2.0
2017-02-15,95.0,1011.0,271.754,205.5,2.0,1.5
2017-02-16,97.5,1009.0,272.496,299.0,5.0,2.0
2017-02-17,100.0,1020.0,270.8145,292.0,4.0,2.0
2017-02-18,90.0,1021.0,271.5845,226.0,2.5,2.0
2017-02-19,87.5,1019.0,279.2525,264.0,3.0,1.5
2017-02-20,91.0,1031.0,277.84,319.0,3.0,2.0
2017-02-21,84.0,1038.0,274.5010833335,54.0,2.5,2.0
2017-02-22,75.0,1018.0,279.365,204.0,1.0,1.5
2017-02-23,85.0,1012.0,281.15,203.0,2.0,3.0
2017-02-24,82.0,1013.0,285.93,196.0,2.0,1.0
2017-02-25,82.0,1008.0,288.41499999999996,165.0,3.0,1.5
2017-02-26,51.0,1012.0,277.745,310.0,5.0,1.0
2017-02-27,41.5,1028.0,275.08500000000004,252.0,3.0,2.0
2017-02-28,75.5,1028.0,280.445,125.0,2.0,1.0
2017-03-01,87.0,1009.5,285.59000000000003,170.0,3.0,3.0
2017-03-02,44.0,1000.5,282.775,270.0,7.5,1.0
2017-03-03,32.0,1022.5,274.62,300.0,7.0,1.5
2017-03-04,42.0,1032.0,269.65,310.0,10.0,1.0
2017-03-05,32.0,1037.0,266.05,320.0,7.0,2.0
2017-03-06,31.5,1034.0,270.53,50.0,2.5,1.0
2017-03-07,70.0,1028.0,278.205,170.0,4.0,3.0
2017-03-08,73.0,1015.0,283.33,210.0,4.0,3.0
2017-03-09,20.0,1013.0,285.685,260.0,6.5,2.0
2017-03-10,46.0,1012.0,276.075,325.0,5.0,1.0
2017-03-11,41.5,1020.5,268.42499999999995,310.0,7.0,2.0
2017-03-12,48.0,1026.0,268.32500000000005,311.0,5.0,1.0
2017-03-13,35.0,1031.0,269.37,320.0,3.0,2.0
2017-03-14,92.0,1009.5,271.46500000000003,70.0,7.0,2.0
2017-03-15,57.0,1003.0,268.005,305.0,8.0,3.0
2017-03-16,49.0,1014.0,269.645,290.0,6.0,2.0
2017-03-17,37.0,1023.0,274.175,295.0,4.0,2.0
2017-03-18,63.5,1023.0,274.78,95.0,3.0,2.0
2017-03-19,64.0,1022.0,275.34000000000003,50.0,4.0,2.0
2017-03-20,38.0,1021.0,276.505,338.5,3.0,2.0
2017-03-21,41.0,1014.0,280.195,283.5,2.0,1.0
2017-03-22,38.5,1015.5,276.48,330.0,6.5,2.0
2017-03-23,29.5,1034.0,270.22,330.0,3.0,2.0
2017-03-24,53.0,1033.0,275.78,216.0,3.0,2.0
2017-03-25,60.0,1021.0,282.46500000000003,222.0,3.0,3.0
2017-03-26,75.0,1030.0,277.96000000000004,100.0,5.0,3.0
2017-03-27,93.0,1020.5,277.3,110.0,3.0,3.0
2017-03-28,87.0,1015.0,280.32,50.0,2.5,-99.0
2017-03-29,78.0,1017.0,280.655,195.0,3.5,2.0
2017-03-30,40.5,1023.0,279.905,185.0,3.0,3.0
2017-03-31,86.0,1019.0,277.53999999999996,115.0,3.5,3.0
2017-04-01,86.0,1008.0,277.0,60.0,6.0,3.5
2017-04-02,65.0,1018.0,280.385,330.0,4.0,1.0
2017-04-03,46.5,1019.0,284.95500000000004,260.0,1.0,1.0
2017-04-04,87.0,1003.0,283.15,95.0,3.5,3.0
2017-04-05,81.0,1011.5,282.425,75.0,2.0,2.5
2017-04-06,87.0,1009.5,280.11,105.0,5.5,2.5
2017-04-07,67.5,993.0,281.29999999999995,255.0,5.0,1.5
2017-04-08,46.5,1008.0,278.47,310.0,7.0,1.0
2017-04-09,31.5,1019.5,282.935,276.5,2.5,2.0
2017-04-10,33.5,1022.0,286.44,217.0,3.0,2.0
2017-04-11,40.0,1020.0,292.44,217.0,3.0,2.0
2017-04-12,59.0,1020.0,291.495,260.0,2.0,1.5
2017-04-13,38.5,1026.0,286.94,324.5,3.0,1.0
2017-04-14,32.5,1028.0,285.41499999999996,180.0,3.0,1.0
2017-04-15,47.0,1028.5,285.475,180.0,3.0,1.0
2017-04-16,69.5,1015.5,289.345,220.0,4.0,3.0
2017-04-17,48.5,1013.0,293.155,305.0,5.5,1.0
2017-04-18,37.0,1026.5,287.605,170.0,5.5,1.0
2017-04-19,63.5,1033.0,282.605,130.0,5.0,1.0
2017-04-20,76.0,1020.0,283.615,60.0,3.0,3.0
2017-04-21,81.0,1015.0,284.45,50.0,5.0,3.5
2017-04-22,87.0,1014.0,284.08000000000004,50.0,3.0,3.5
2017-04-23,55.5,1018.0,284.405,175.0,3.0,1.0
2017-04-24,66.0,1020.0,284.29499999999996,70.0,3.0,1.0
2017-04-25,87.0,1019.0,285.19,55.0,7.5,3.0
2017-04-26,90.0,1008.0,285.225,50.0,5.0,3.0
2017-04-27,87.0,1012.0,288.66999999999996,85.0,2.0,3.0
2017-04-28,87.0,1014.0,289.115,120.0,2.0,3.0
2017-04-29,46.5,1015.5,294.385,215.0,4.0,1.0
2017-04-30,47.5,1023.0,289.13,120.0,5.0,1.0
2017-05-01,76.5,1016.5,284.605,50.0,4.0,3.0
2017-05-02,68.0,1002.0,293.83500000000004,185.0,5.0,1.0
2017-05-03,37.0,1010.5,289.11,300.0,6.0,1.0
2017-05-04,39.0,1024.0,285.875,160.0,4.0,2.0
2017-05-05,87.0,1013.0,284.685,120.0,4.0,3.0
2017-05-06,90.5,995.5,289.22,165.5,3.0,3.0
2017-05-07,66.0,1003.0,284.57000000000005,270.0,4.0,3.0
2017-05-08,61.0,1012.0,282.03,296.5,4.0,1.0
2017-05-09,53.0,1014.0,283.515,305.0,3.0,1.0
2017-05-10,53.0,1016.0,284.875,130.0,2.0,2.0
2017-05-11,56.0,1016.5,284.78999999999996,145.0,2.0,3.0
2017-05-12,62.0,1017.0,285.20500000000004,139.0,2.0,2.0
2017-05-13,87.0,1014.0,283.49,100.0,4.0,3.0
2017-05-14,76.0,1007.0,281.875,310.0,4.0,3.0
2017-05-15,52.5,1005.5,287.39,320.0,6.0,1.0
2017-05-16,46.5,1015.0,290.77,300.0,3.0,2.0
2017-05-17,42.5,1016.0,294.07,255.0,2.5,2.0
2017-05-18,51.0,1013.5,299.775,250.0,3.5,2.0
2017-05-19,51.0,1011.5,301.395,270.0,3.0,2.0
2017-05-20,51.5,1023.5,289.70000000000005,70.0,4.0,2.0
2017-05-21,62.5,1027.0,287.36,150.0,2.0,2.0
2017-05-22,82.0,1022.0,286.95,145.5,2.0,3.0
2017-05-23,79.5,1014.0,288.85,69.0,2.0,1.0
2017-05-24,63.0,1008.0,289.21,125.0,2.0,2.0
2017-05-25,87.0,1006.0,287.185,80.0,4.0,2.5
2017-05-26,93.0,1000.5,287.61,290.0,3.5,3.0
2017-05-27,63.0,1012.0,292.615,297.0,2.0,1.0
2017-05-28,82.0,1013.0,291.505,125.0,1.5,3.0
2017-05-29,87.0,1014.0,287.375,70.0,3.0,4.0
2017-05-30,87.0,1020.0,286.91499999999996,140.0,3.0,3.0
2017-05-31,90.5,1017.5,287.765,130.0,2.0,3.0
2017-06-01,77.5,1014.0,292.005,243.0,2.0,3.0
2017-06-02,36.0,1014.5,292.6,290.0,2.0,2.0
2017-06-03,38.5,1015.0,289.895,315.0,3.5,2.0
2017-06-04,49.0,1016.0,290.22,239.0,2.0,2.0
2017-06-05,84.5,1008.0,289.57,70.0,1.5,3.0
2017-06-06,87.0,1007.0,286.89,90.0,3.5,4.0
2017-06-07,71.0,1015.0,285.83500000000004,40.5,3.0,1.0
2017-06-08,59.5,1016.0,290.025,160.0,2.0,2.0
2017-06-09,53.0,1008.0,288.95000000000005,275.0,2.0,2.0
2017-06-10,43.5,1014.0,295.1,270.0,2.0,2.0
2017-06-11,46.5,1017.0,298.775,275.0,2.0,2.0
2017-06-12,42.5,1016.0,300.525,275.0,2.0,2.0
2017-06-13,44.0,1014.0,301.315,270.0,2.0,2.0
2017-06-14,58.0,1014.5,299.08000000000004,75.0,3.0,3.0
2017-06-15,53.0,1017.0,294.085,141.5,2.5,2.0
2017-06-16,82.0,1016.0,291.83500000000004,110.0,3.0,2.5
2017-06-17,90.5,1014.0,292.06,55.0,3.0,3.0
2017-06-18,94.0,1012.0,295.53499999999997,175.0,2.0,1.0
2017-06-19,78.0,1010.0,299.1,210.0,3.5,3.0
2017-06-20,85.5,1012.0,295.055,255.0,4.0,2.5
2017-06-21,48.5,1014.0,297.03,275.0,3.5,2.0
2017-06-22,52.0,1015.0,296.43,175.0,2.0,2.0
2017-06-23,69.0,1010.0,299.1,250.0,2.0,2.5
2017-06-24,74.0,1004.0,298.26,290.0,3.5,3.0
2017-06-25,47.0,1014.0,297.75,275.0,2.0,1.5
2017-06-26,42.0,1016.0,295.32,290.0,3.0,1.5
2017-06-27,49.0,1016.0,292.325,248.0,2.0,2.0
2017-06-28,49.0,1019.0,292.53499999999997,301.0,2.0,2.0
2017-06-29,49.5,1020.0,295.765,220.0,3.0,1.0
2017-06-30,58.5,1016.0,297.24,215.5,4.0,2.0
2017-07-01,69.5,1014.0,298.995,200.0,4.0,3.0
2017-07-02,91.0,1014.0,295.97805560899997,270.0,2.0,2.0
2017-07-03,49.5,1015.0,299.33000000000004,275.0,3.0,2.5
2017-07-04,50.0,1017.0,296.83500000000004,167.0,1.0,1.5
2017-07-05,48.5,1021.5,296.54,128.0,3.0,2.0
2017-07-06,66.5,1021.0,295.29,140.0,3.0,3.0
2017-07-07,78.0,1009.5,294.9,50.0,3.0,2.0
2017-07-08,71.0,1007.0,296.375,225.0,3.0,3.0
2017-07-09,58.0,1015.5,296.48,316.5,2.5,1.0
2017-07-10,53.5,1018.0,295.3912162285,212.0,2.5,2.0
2017-07-11,74.0,1014.0,297.95,199.0,4.0,3.0
2017-07-12,65.0,1015.0,299.305,275.0,3.0,2.0
2017-07-13,65.5,1015.0,299.805,285.0,4.0,3.0
2017-07-14,88.0,1017.0,293.765,75.0,3.0,3.0
2017-07-15,94.0,1014.0,293.99,305.0,2.0,1.0
2017-07-16,59.0,1014.0,296.28499999999997,320.0,1.5,2.0
2017-07-17,69.0,1017.5,297.24,173.0,2.0,2.0
2017-07-18,73.5,1019.0,297.75,181.5,2.0,3.0
2017-07-19,67.0,1018.0,300.31,198.0,2.0,2.0
2017-07-20,56.0,1016.0,301.78,233.0,1.0,2.0
2017-07-21,65.0,1013.0,299.42,120.0,2.0,2.5
2017-07-22,54.0,1012.0,301.095,0.0,2.0,2.0
2017-07-23,85.5,1009.0,297.495,61.5,2.0,3.0
2017-07-24,80.0,1011.5,294.065,20.0,3.0,3.0
2017-07-25,77.0,1018.0,291.43,0.0,2.0,3.0
2017-07-26,70.0,1024.0,293.375,60.0,2.0,1.0
2017-07-27,75.0,1019.0,293.86,173.0,2.0,2.0
2017-07-28,83.0,1012.0,296.73,40.0,1.0,2.0
2017-07-29,56.0,1010.0,295.985,50.0,4.0,1.0
2017-07-30,49.0,1016.0,294.645,0.0,2.0,2.0
2017-07-31,52.0,1019.0,295.095,191.0,1.0,2.0
2017-08-01,57.0,1018.0,298.405,183.0,1.0,2.0
2017-08-02,69.0,1018.0,296.94,188.5,2.0,3.0
2017-08-03,83.0,1020.0,294.255,155.0,1.0,2.0
2017-08-04,74.0,1018.0,297.145,170.0,2.0,3.0
2017-08-05,83.0,1012.5,296.77,180.0,2.5,1.0
2017-08-06,53.0,1019.5,293.49,0.0,2.0,2.0
2017-08-07,66.0,1020.0,292.3,198.5,2.0,3.0
2017-08-08,93.0,1014.5,292.235,44.5,3.0,3.0
2017-08-09,56.0,1022.5,295.03,285.0,1.0,2.0
2017-08-10,58.5,1024.0,295.83,171.5,1.0,2.0
2017-08-11,56.5,1022.0,296.025,170.0,2.0,2.0
2017-08-12,78.0,1015.0,295.225,181.5,2.0,3.0
2017-08-13,80.5,1012.5,296.315,281.0,2.0,2.0
2017-08-14,66.5,1017.0,296.585,66.5,1.0,2.0
2017-08-15,88.0,1014.0,295.58500000000004,146.0,1.0,3.0
2017-08-16,88.0,1015.0,295.545,286.0,1.0,2.0
2017-08-17,57.0,1017.0,296.55,115.0,2.0,2.0
2017-08-18,88.0,1012.0,296.775,185.0,3.0,3.0
2017-08-19,88.0,1010.0,296.92999999999995,274.5,2.0,2.0
2017-08-20,60.5,1017.0,297.945,290.0,3.0,2.0
2017-08-21,59.5,1022.0,296.99,236.0,2.0,2.0
2017-08-22,76.0,1017.0,298.31,216.0,2.0,3.0
2017-08-23,60.0,1010.0,297.96000000000004,262.0,3.0,2.0
2017-08-24,47.5,1014.0,294.80499999999995,290.0,2.0,2.0
2017-08-25,51.0,1019.0,293.335,160.0,2.0,2.0
2017-08-26,49.0,1024.0,293.605,23.5,2.0,2.0
2017-08-27,50.5,1025.0,291.66999999999996,28.5,2.0,2.0
2017-08-28,60.0,1026.0,292.595,65.0,2.5,2.0
2017-08-29,68.0,1024.0,290.985,70.0,4.0,2.0
2017-08-30,82.0,1016.0,290.185,10.0,3.0,2.0
2017-08-31,60.0,1014.0,294.03,254.5,2.0,2.0
2017-09-01,49.5,1019.0,291.78,265.0,2.5,2.0
2017-09-02,54.0,1023.0,289.06,0.0,2.0,2.0
2017-09-03,93.0,1015.0,288.995,105.0,3.0,3.5
2017-09-04,74.5,1014.0,291.855,95.0,2.0,2.0
2017-09-05,66.5,1010.5,295.41499999999996,190.0,2.0,2.0
2017-09-06,85.5,1012.0,293.105,198.0,3.0,3.0
2017-09-07,87.0,1013.0,289.78499999999997,143.0,3.0,2.0
2017-09-08,55.0,1019.5,291.37,260.0,3.0,2.0
2017-09-09,59.0,1024.0,290.235,306.0,3.0,2.0
2017-09-10,63.0,1027.0,288.78,65.0,3.0,2.0
2017-09-11,57.0,1027.5,289.43,20.0,2.0,2.0
2017-09-12,53.5,1018.0,291.28499999999997,268.0,1.0,2.0
2017-09-13,70.5,1013.0,293.05,244.0,2.0,2.0
2017-09-14,88.0,1012.0,295.01,201.5,2.0,3.0
2017-09-15,69.0,1017.5,296.325,217.0,1.0,1.5
2017-09-16,78.0,1020.5,295.435,61.0,1.0,3.0
2017-09-17,83.0,1022.0,294.23,120.0,1.0,-49.0
2017-09-18,83.0,1021.0,293.735,20.0,2.0,3.0
2017-09-19,83.0,1017.0,294.825,60.0,4.0,3.0
2017-09-20,73.0,1012.0,295.06,20.0,3.0,1.0
2017-09-21,68.0,1016.5,296.155,0.0,2.0,2.0
2017-09-22,46.0,1017.0,295.105,0.0,3.0,2.0
2017-09-23,49.0,1017.0,296.325,0.0,3.0,2.0
2017-09-24,52.0,1018.0,296.89,101.0,1.0,2.0
2017-09-25,61.0,1018.0,296.68,93.5,1.0,2.0
2017-09-26,75.5,1018.0,294.815,67.5,1.0,2.0
2017-09-27,78.0,1014.5,295.395,60.0,2.0,2.0
2017-09-28,66.5,1009.0,296.45,24.0,2.0,2.0
2017-09-29,48.0,1017.0,289.74,255.0,2.0,2.0
2017-09-30,63.0,1018.5,287.62,215.0,2.0,2.0
2017-10-01,71.0,1028.0,285.925,45.0,2.0,1.5
2017-10-02,51.0,1029.0,286.74,52.5,2.0,2.0
2017-10-03,63.0,1036.0,287.79499999999996,119.0,2.0,2.0
2017-10-04,65.5,1032.0,287.07500000000005,218.0,2.0,2.0
2017-10-05,64.0,1022.0,292.38,0.0,3.0,1.0
2017-10-06,70.5,1019.0,295.51,245.0,2.0,2.0
2017-10-07,78.0,1019.5,293.565,114.0,1.5,2.0
2017-10-08,83.0,1015.0,295.87,0.0,3.0,2.0
2017-10-09,94.0,1016.0,295.99,0.0,2.0,3.0
2017-10-10,77.0,1017.0,296.66499999999996,289.0,2.0,2.0
2017-10-11,66.0,1020.0,292.64,55.0,2.0,2.0
2017-10-12,79.5,1026.5,289.48,70.0,4.0,3.0
2017-10-13,69.5,1030.5,286.725,55.0,3.0,1.0
2017-10-14,82.0,1025.0,290.275,50.0,2.0,3.0
2017-10-15,77.0,1019.0,292.58500000000004,176.0,2.0,1.0
2017-10-16,62.0,1014.0,288.36,235.5,3.0,2.0
2017-10-17,52.5,1025.5,282.56,0.0,2.0,2.0
2017-10-18,53.5,1026.0,283.06,95.0,2.0,2.0
2017-10-19,55.0,1025.0,287.63,215.0,2.0,2.0
2017-10-20,48.0,1020.0,289.265,262.5,3.0,2.0
2017-10-21,36.0,1026.5,287.83,252.5,1.0,2.0
2017-10-22,51.0,1029.0,287.595,193.5,1.0,2.0
2017-10-23,75.0,1027.0,289.105,160.0,2.0,2.0
2017-10-24,83.0,1012.0,294.19,167.0,6.0,3.0
2017-10-25,76.5,1007.0,290.23,278.0,2.0,3.0
2017-10-26,54.0,1006.0,286.075,271.0,3.0,2.0
2017-10-27,55.5,1018.5,283.765,0.0,2.0,2.0
2017-10-28,58.0,1020.0,284.98,0.0,2.0,2.0
2017-10-29,58.0,1020.0,284.98,0.0,2.0,2.0
2017-10-30,58.0,1020.0,284.98,0.0,2.0,2.0
2017-10-31,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-01,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-02,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-03,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-04,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-05,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-06,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-07,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-08,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-09,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-10,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-11,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-12,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-13,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-14,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-15,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-16,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-17,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-18,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-19,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-20,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-21,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-22,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-23,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-24,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-25,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-26,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-27,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-28,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-29,58.0,1020.0,284.98,0.0,2.0,2.0
2017-11-30,58.0,1020.0,284.98,0.0,2.0,2.0
